-0.06009848,0.7066949,3.388356,-0.07117032,0.5259559,3.433213,-0.256461,0.4875489,3.427543,0.1225231,0.4695027,3.419197,-0.3630465,0.6927314,3.273858,0.2408445,0.6863562,3.357143,-0.2007003,0.8815924,3.207131,0.1101646,0.8931758,3.245692,-0.08597935,0.1916536,3.437132,-0.09008627,0.1296597,3.390243,-0.1808505,0.04517139,3.37276,-0.009802057,0.04291652,3.381142,-0.1907046,-0.5467917,3.428063,-0.04408751,-0.5222105,3.399811,-0.1737585,-0.9733753,3.439199,-0.1068654,-0.9451478,3.397288
-0.05689779,0.6416373,3.375768,-0.07190362,0.461865,3.422241,-0.2378822,0.3850695,3.417372,0.1125581,0.4696643,3.413067,-0.3084018,0.6358676,3.305869,0.1906801,0.6627373,3.351065,-0.1814238,0.8035829,3.259279,0.05814375,0.8112693,3.270564,-0.07916351,0.1807836,3.431061,-0.08477475,0.1261811,3.384324,-0.1688183,0.0425503,3.367355,-0.005288629,0.04482849,3.372902,-0.203769,-0.546592,3.407979,-0.05079297,-0.5293627,3.383067,-0.1787484,-0.9740626,3.436701,-0.1002408,-0.939797,3.37894
-0.07717703,0.5879451,3.375375,-0.09218287,0.4081728,3.421859,-0.2581615,0.3313773,3.416991,0.08203438,0.3833233,3.406619,-0.2993748,0.6009876,3.310699,0.1516151,0.6301025,3.333763,-0.1770647,0.7992398,3.255183,0.01948757,0.7915798,3.297347,-0.080181,0.1514552,3.421841,-0.08287323,0.1107139,3.374823,-0.1657912,0.03044884,3.361326,0.0009749501,0.0359733,3.35788,-0.2064684,-0.5424932,3.383177,-0.05182257,-0.535164,3.368936,-0.1826993,-0.9721801,3.432496,-0.1011997,-0.9323723,3.354526
-0.07573337,0.5842052,3.376691,-0.09073921,0.4044328,3.423187,-0.2487158,0.327141,3.4123,0.08452736,0.3821405,3.410144,-0.29583,0.5967289,3.309526,0.1496044,0.6288791,3.333177,-0.1889724,0.7984316,3.268978,0.01644245,0.791006,3.31802,-0.08242732,0.1323344,3.421743,-0.08410695,0.08729003,3.371382,-0.1680907,0.008978217,3.359159,0.001061718,0.02053173,3.352881,-0.2033074,-0.5388896,3.359024,-0.05332597,-0.5354665,3.352886,-0.1825257,-0.9698141,3.421386,-0.1007436,-0.9286637,3.331293
-0.08636233,0.5777695,3.37876,-0.09147868,0.4034255,3.42387,-0.2558888,0.3680737,3.413268,0.0844065,0.3822579,3.41077,-0.3086881,0.6238386,3.303593,0.1961742,0.5811482,3.355919,-0.2014399,0.8039607,3.280993,0.07140677,0.7571114,3.340451,-0.09738478,0.1076353,3.42564,-0.1007124,0.05579718,3.374492,-0.1846447,-0.01725668,3.348873,-0.02271931,-0.02938375,3.374628,-0.2042121,-0.5396849,3.357759,-0.05277035,-0.5392959,3.348958,-0.1833332,-0.9685958,3.418387,-0.09781109,-0.9248037,3.329057
-0.08009687,0.6014488,3.383827,-0.08910772,0.4211338,3.423951,-0.2636316,0.3797454,3.415693,0.08810283,0.3862644,3.414212,-0.3933926,0.5766627,3.308125,0.2125371,0.6053638,3.364865,-0.2512576,0.8218614,3.310189,0.1061674,0.8243212,3.343965,-0.09802019,0.1070617,3.42627,-0.1011688,0.05322773,3.37457,-0.1870048,-0.0243839,3.353252,-0.02236257,-0.0320137,3.371622,-0.2111959,-0.5469019,3.369452,-0.05237625,-0.5425721,3.352229,-0.1862721,-0.9716198,3.421959,-0.1190754,-0.9653701,3.421655
-0.07985427,0.6599876,3.392004,-0.07946958,0.4803384,3.43985,-0.2761136,0.403529,3.420002,0.1015634,0.4053113,3.422214,-0.4392588,0.6064481,3.307015,0.2767384,0.6085069,3.38598,-0.3432108,0.7999139,3.269004,0.1818203,0.8722553,3.326847,-0.09954271,0.1122626,3.428938,-0.1020368,0.05496357,3.375529,-0.1887288,-0.02375919,3.35505,-0.02308922,-0.03113915,3.370771,-0.2106889,-0.5552237,3.397712,-0.0542524,-0.5345494,3.378253,-0.1877541,-0.9734594,3.42728,-0.1198649,-0.9655563,3.427669
-0.07882894,0.707953,3.387241,-0.08565825,0.5161457,3.431843,-0.2766606,0.4452531,3.417254,0.1029795,0.4278181,3.426855,-0.4796718,0.5565917,3.347807,0.3006015,0.6082927,3.393291,-0.4421897,0.7806673,3.21072,0.3219971,0.8250846,3.326771,-0.09955942,0.1421469,3.431678,-0.1006505,0.07426291,3.377929,-0.1864845,-0.008832391,3.357087,-0.02130913,-0.01351504,3.373046,-0.2172173,-0.556379,3.414669,-0.05204242,-0.5477839,3.406629,-0.2273284,-0.9734501,3.475825,-0.1137443,-0.9665146,3.438141
-0.07606055,0.7233395,3.392209,-0.07852894,0.5474848,3.433954,-0.2756189,0.4550381,3.415738,0.1103521,0.4609178,3.430671,-0.5150903,0.5561265,3.357643,0.3451064,0.5794019,3.414285,-0.5503554,0.7399005,3.180207,0.4501902,0.7957646,3.319055,-0.09920549,0.1617438,3.434549,-0.1009932,0.09382766,3.380793,-0.187159,0.0114504,3.36194,-0.02303592,0.004142021,3.37429,-0.2400757,-0.5601323,3.431884,-0.04270186,-0.5583925,3.419664,-0.2549084,-0.9454046,3.46337,-0.06250121,-0.9456936,3.440225
-0.07133548,0.7481608,3.393281,-0.07739384,0.5612503,3.430868,-0.2746281,0.4746916,3.412951,0.1126478,0.4804136,3.423826,-0.538919,0.5421566,3.358471,0.3703656,0.5744602,3.413307,-0.6597601,0.6316363,3.197988,0.5459031,0.7233872,3.322519,-0.1006181,0.1829934,3.435139,-0.1037702,0.1155078,3.381808,-0.1906872,0.03505424,3.368069,-0.02707515,0.02422247,3.372092,-0.2628458,-0.5330649,3.436053,-0.01401716,-0.5226554,3.424463,-0.302347,-0.9181564,3.449541,-0.0352523,-0.937494,3.435407
-0.06989027,0.7558578,3.397492,-0.07483087,0.5707504,3.431917,-0.2728001,0.4857691,3.410393,0.1130822,0.4831668,3.422039,-0.5265726,0.4956165,3.370358,0.3914993,0.5222156,3.435411,-0.694473,0.539152,3.225156,0.5772536,0.5920402,3.352798,-0.0988623,0.1972654,3.436243,-0.1019136,0.1309702,3.382474,-0.1879549,0.05029663,3.366368,-0.02665858,0.04037129,3.374276,-0.2853901,-0.5289512,3.433468,-0.001044124,-0.520421,3.423454,-0.3586847,-0.9310474,3.432788,0.01317065,-0.9300223,3.449557
-0.06750466,0.7603478,3.394384,-0.07501474,0.5733656,3.432202,-0.2728643,0.4872886,3.410998,0.1131134,0.4825948,3.422078,-0.5123452,0.4575064,3.393892,0.3706926,0.462794,3.429444,-0.6945413,0.4153436,3.28441,0.5790561,0.4630939,3.389421,-0.09904212,0.1982804,3.436373,-0.1021041,0.1318059,3.382277,-0.1883483,0.05097134,3.366504,-0.02660047,0.04150268,3.373363,-0.3101586,-0.527346,3.431153,0.02166248,-0.5146518,3.420402,-0.4105926,-0.929965,3.419849,0.08040272,-0.9141327,3.441054
-0.06607212,0.7607865,3.393814,-0.0722488,0.5740317,3.431094,-0.2711275,0.4833428,3.409811,0.1135663,0.4663059,3.419942,-0.4975318,0.3977305,3.395822,0.3765566,0.3823843,3.45987,-0.6919047,0.3326336,3.322929,0.5861478,0.3420649,3.407242,-0.0987093,0.1967742,3.436296,-0.1019529,0.1292625,3.381946,-0.1890558,0.04888675,3.366662,-0.02627803,0.03902855,3.37299,-0.3300844,-0.5251057,3.426644,0.04675231,-0.5030593,3.423098,-0.469481,-0.9084037,3.42697,0.1102076,-0.9047595,3.455074
